23.49,46.01,Alba
23.46,46.03,Alba
23.49,46.03,Alba
23.47,46,Alba
23.47,46.03,Alba
23.46,46.02,Alba
23.47,46,Alba
21.31,46.19,Arad
21.39,46.12,Arad
21.49,46.09,Arad
21.46,46.1,Arad
21.37,46.08,Arad
21.39,46.23,Arad
21.39,46.21,Arad
21.31,46.28,Arad
21.27,46.26,Arad
21.41,46.16,Arad
21.48,46.15,Arad
21.46,46.21,Arad
21.47,46.15,Arad
21.51,46.52,Arad
21.51,46.48,Arad
21.31,46.34,Arad
21.24,46.35,Arad
21.84,46.43,Arad
21.82,46.39,Arad
21.7,46.09,Arad
21.69,46.09,Arad
21.72,46.11,Arad
20.75,46.17,Arad
21.69,46.33,Arad
21.71,46.29,Arad
22.13,46.37,Arad
22.18,46.39,Arad
22.12,46.42,Arad
22.19,46.37,Arad
22.23,46.28,Arad
22.26,46.28,Arad
22.18,46.3,Arad
22.25,46.27,Arad
21.78,46.62,Arad
21.85,46.64,Arad
21.85,46.62,Arad
22.05,46.48,Arad
22.13,46.49,Arad
22.12,46.5,Arad
22.08,46.47,Arad
22.04,46.02,Arad
22.1,45.98,Arad
22.11,46,Arad
22.07,45.99,Arad
21.99,46.49,Arad
22,46.53,Arad
22.01,46.55,Arad
21.93,46.53,Arad
22.04,46.57,Arad
22,46.51,Arad
22.17,45.96,Arad
22.22,45.97,Arad
22.13,45.97,Arad
22.15,45.97,Arad
22.07,46.38,Arad
22.04,46.39,Arad
22.03,46.36,Arad
22.03,46.4,Arad
21.99,46.11,Arad
22.06,46.05,Arad
22.03,46.09,Arad
22.08,46.1,Arad
22.12,46.12,Arad
22.01,46.07,Arad
22.01,46.1,Arad
22.18,46.16,Arad
21.94,46.42,Arad
21.99,46.41,Arad
22.02,46.42,Arad
22.34,46.24,Arad
22.34,46.2,Arad
22.34,46.23,Arad
22.31,46.2,Arad
22.3,46.23,Arad
22.12,46.33,Arad
22.16,46.32,Arad
22.02,46.34,Arad
22.16,46.33,Arad
22.09,46.45,Arad
22.03,46.47,Arad
21.85,46.55,Arad
21.92,46.54,Arad
21.85,46.57,Arad
22.1,46.29,Arad
22.09,46.25,Arad
22.06,46.25,Arad
21.88,46.1,Arad
21.94,46.08,Arad
21.88,46.08,Arad
21.8,46.11,Arad
21.82,46.11,Arad
21.61,46.21,Arad
21.98,46.58,Arad
21.96,46.55,Arad
22.04,46.63,Arad
21.95,46.59,Arad
22.03,46.59,Arad
22.01,46.61,Arad
22.03,46.61,Arad
21.92,46.61,Arad
21.99,46.61,Arad
21.89,46.61,Arad
22.24,46.41,Arad
22.21,46.41,Arad
22.25,46.37,Arad
22.21,46.43,Arad
22.23,46.43,Arad
22.25,46.32,Arad
22.18,46.31,Arad
22.3,46.33,Arad
22.2,46.31,Arad
22.2,46.34,Arad
21.84,46.05,Arad
21.89,45.98,Arad
21.85,46,Arad
21.81,46.07,Arad
21.92,46.01,Arad
21.15,46.12,Arad
21.2,46.13,Arad
21.19,46.13,Arad
21.22,46.13,Arad
21.59,46.15,Arad
21.59,46.17,Arad
21.61,46.14,Arad
21.31,46.52,Arad
21.37,46.49,Arad
22.34,46.27,Arad
22.31,46.27,Arad
22.37,46.35,Arad
22.33,46.3,Arad
22.34,46.25,Arad
22.34,46.28,Arad
22.27,46.24,Arad
22.31,46.3,Arad
22.36,46.32,Arad
22.39,46.34,Arad
22.6,46.27,Arad
22.61,46.29,Arad
22.58,46.29,Arad
22.64,46.34,Arad
22.6,46.3,Arad
22.56,46.24,Arad
22.55,46.28,Arad
22.56,46.28,Arad
22.6,46.23,Arad
22.55,46.26,Arad
22.56,46.25,Arad
22.62,46.27,Arad
22.63,46.32,Arad
22.64,46.29,Arad
22.65,46.26,Arad
22.61,46.25,Arad
22.08,46.5,Arad
22.05,46.53,Arad
22.06,46.55,Arad
22.09,46.51,Arad
22.04,46.51,Arad
22.09,46.53,Arad
22.17,46.41,Arad
22.19,46.42,Arad
22.19,46.45,Arad
22.18,46.45,Arad
21.21,46.31,Arad
21.17,46.28,Arad
21.18,46.29,Arad
21.32,46.39,Arad
21.35,46.42,Arad
21.6,46.6,Arad
21.7,46.62,Arad
21.67,46.62,Arad
21.64,46.63,Arad
22.25,46.46,Arad
22.25,46.43,Arad
21.54,46.39,Arad
21.6,46.41,Arad
21.59,46.12,Arad
21.63,46.11,Arad
21.66,46.14,Arad
21.53,46.14,Arad
21.07,46.17,Arad
21.18,46.14,Arad
21.16,46.21,Arad
21.13,46.26,Arad
20.91,46.23,Arad
20.95,46.25,Arad
22.39,46.04,Arad
22.39,46.08,Arad
22.37,46.01,Arad
22.44,46.14,Arad
22.4,46.11,Arad
22.39,46.03,Arad
21.35,46.58,Arad
21.34,46.62,Arad
22.43,46.3,Arad
22.45,46.29,Arad
22.45,46.26,Arad
22.43,46.28,Arad
22.39,46.29,Arad
22.4,46.29,Arad
22.47,46.28,Arad
22.24,46.01,Arad
22.28,45.98,Arad
22.29,46,Arad
22.21,46.01,Arad
22.24,46.07,Arad
22.27,46.05,Arad
22.32,46.01,Arad
22.3,46.09,Arad
22.24,45.99,Arad
20.98,46.09,Arad
21.02,46.1,Arad
20.96,46.07,Arad
21.05,46.11,Arad
21.71,46.38,Arad
21.77,46.38,Arad
21.76,46.37,Arad
20.93,46.11,Arad
21.61,46.52,Arad
21.58,46.56,Arad
21.63,46.48,Arad
21.51,46.34,Arad
21.58,46.34,Arad
21.44,46.51,Arad
21.29,46.06,Arad
21.34,46.07,Arad
21.37,46.02,Arad
21.4,46.03,Arad
21.32,46.03,Arad
20.84,46.11,Arad
21.73,46.57,Arad
21.76,46.44,Arad
21.71,46.47,Arad
21.79,46.47,Arad
21.92,46.34,Arad
21.95,46.31,Arad
21.98,46.35,Arad
21.94,46.33,Arad
21.9,46.35,Arad
21.45,46.42,Arad
21.64,46.27,Arad
21.65,46.29,Arad
21.67,46.3,Arad
21.74,46.01,Arad
21.68,45.95,Arad
21.79,45.96,Arad
21.81,46.02,Arad
21.91,46.29,Arad
22,46.26,Arad
22.01,46.28,Arad
21.95,46.22,Arad
21.8,46.32,Arad
21.76,46.27,Arad
21.78,46.25,Arad
21.82,46.34,Arad
21.81,46.26,Arad
21.86,46.3,Arad
22.16,46.01,Arad
22.17,46.09,Arad
22.14,46.04,Arad
22.22,46.07,Arad
22.1,46.03,Arad
22.16,46.03,Arad
21.22,46.02,Arad
21.11,46.04,Arad
21.13,46.01,Arad
22.53,46.31,Arad
22.47,46.34,Arad
22.55,46.37,Arad
22.56,46.34,Arad
22.53,46.33,Arad
22.56,46.31,Arad
22.44,46.36,Arad
22.51,46.33,Arad
21.56,46.07,Arad
21.58,46.05,Arad
21.62,46.07,Arad
21.65,46.41,Arad
21.57,46.44,Arad
21.52,46.62,Arad
21.5,46.64,Arad
21.4,46.28,Arad
21.39,46.29,Arad
21.38,46.26,Arad
24.88,44.86,Arges
24.82,44.9,Arges
24.77,44.88,Arges
24.79,44.89,Arges
24.76,44.88,Arges
24.74,44.9,Arges
24.81,44.91,Arges
24.82,44.88,Arges
24.77,44.89,Arges
24.9,44.78,Arges
24.89,44.82,Arges
24.94,44.96,Arges
24.94,44.99,Arges
24.91,44.94,Arges
24.91,44.91,Arges
24.98,44.97,Arges
24.88,44.89,Arges
24.87,44.93,Arges
24.96,44.88,Arges
24.95,44.9,Arges
24.97,44.84,Arges
24.94,44.87,Arges
24.92,44.87,Arges
24.91,44.89,Arges
24.95,44.86,Arges
24.89,44.86,Arges
25.05,45.28,Arges
25.08,45.27,Arges
25.09,45.29,Arges
25.11,45.28,Arges
25.11,45.27,Arges
25.11,45.27,Arges
25.13,45.32,Arges
25.11,45.3,Arges
25.08,45.29,Arges
25.1,45.28,Arges
24.68,45.14,Arges
24.65,45.1,Arges
24.88,44.66,Arges
24.87,44.72,Arges
24.88,44.72,Arges
24.9,44.73,Arges
24.86,44.74,Arges
24.84,44.73,Arges
24.83,44.7,Arges
25.09,44.81,Arges
25.09,44.85,Arges
25.1,44.85,Arges
25.09,44.86,Arges
25.08,44.84,Arges
24.67,45.21,Arges
24.67,45.23,Arges
24.71,45.23,Arges
24.71,45.21,Arges
24.66,45.21,Arges
24.7,45.25,Arges
24.72,45.24,Arges
25.03,45.3,Arges
25.01,45.31,Arges
24.97,45.32,Arges
24.85,44.78,Arges
24.82,44.76,Arges
24.79,44.8,Arges
24.84,44.8,Arges
24.79,44.78,Arges
24.93,45.19,Arges
24.92,45.2,Arges
24.89,45.23,Arges
24.91,45.19,Arges
24.64,45.33,Arges
24.61,45.33,Arges
24.64,45.34,Arges
24.7,44.89,Arges
24.71,44.86,Arges
24.74,44.87,Arges
24.71,44.9,Arges
24.69,44.87,Arges
24.73,44.88,Arges
24.75,44.86,Arges
24.69,45.07,Arges
24.6,45.07,Arges
24.67,45.07,Arges
24.71,45.06,Arges
24.71,45.02,Arges
24.71,45.04,Arges
24.65,45.04,Arges
24.68,45.05,Arges
24.64,45.08,Arges
24.68,45.09,Arges
24.94,45.06,Arges
24.94,45.03,Arges
24.93,45.09,Arges
24.93,45.11,Arges
24.94,45.09,Arges
24.94,45.11,Arges
24.95,45.07,Arges
25.08,44.94,Arges
25.09,44.91,Arges
25.11,44.99,Arges
25.08,44.96,Arges
24.94,45.23,Arges
24.95,45.27,Arges
24.93,45.25,Arges
24.95,45.25,Arges
24.78,44.43,Arges
24.76,44.48,Arges
24.76,44.39,Arges
24.77,44.46,Arges
24.78,44.45,Arges
24.78,44.46,Arges
24.78,44.45,Arges
24.8,44.4,Arges
24.79,44.42,Arges
24.78,44.44,Arges
24.78,44.48,Arges
24.76,44.47,Arges
25.14,44.87,Arges
25.14,44.88,Arges
25.14,44.89,Arges
25.14,44.86,Arges
25.2,44.89,Arges
25.17,44.85,Arges
25.14,44.84,Arges
25.14,44.9,Arges
25.13,45.18,Arges
25.14,45.16,Arges
25.13,45.17,Arges
25.13,45.2,Arges
25.14,45.01,Arges
25.16,45,Arges
24.78,45.28,Arges
24.77,45.3,Arges
24.76,45.31,Arges
24.79,45.28,Arges
24.76,45.27,Arges
24.77,45.25,Arges
24.77,45.27,Arges
24.78,45.27,Arges
24.77,45.26,Arges
24.83,44.93,Arges
24.85,44.93,Arges
24.76,44.98,Arges
24.79,44.96,Arges
24.81,44.94,Arges
24.78,44.97,Arges
25,45.27,Arges
24.94,44.6,Arges
24.92,44.6,Arges
24.92,44.58,Arges
24.95,44.58,Arges
24.93,44.58,Arges
24.9,44.61,Arges
24.91,44.59,Arges
24.9,44.6,Arges
24.89,44.64,Arges
24.94,44.62,Arges
24.9,44.63,Arges
24.96,44.44,Arges
24.9,44.45,Arges
24.97,44.47,Arges
25.01,44.85,Arges
25.05,44.82,Arges
24.97,44.85,Arges
25.03,44.88,Arges
25.04,44.85,Arges
25.04,44.84,Arges
25.01,44.86,Arges
25.04,44.85,Arges
25,44.83,Arges
25.03,44.87,Arges
25.03,44.91,Arges
